sentimento,comentarios
positive,"['tiv', 'a', 'felic', 'de', 'ter', 'uma', 'filial', 'da', 'empres', 'no', 'estad', 'em', 'que', 'dev', 'ser', 'entreg', 'o', 'que', 'facilit', 'bastant', 'o', 'praz', 'satisfeit']"
negative,"['produt', 'de', 'péssim', 'qualidad', 'material', 'muit', 'ruin']"
neutral,"['a', 'pec', 'maior', 'vei', 'com', 'a', 'tel', 'solt', 'as', 'bord', 'vei', 'sem', 'encaix', 'quadr', 'muit', 'frágil']"
positive,"['fiqu', 'content', 'com', 'a', 'agil', 'de', 'vocês', 'e', 'a', 'preocup', 'que', 'vocês', 'tem', 'com', 'os', 'client', 'parabéns']"
neutral,"['muit', 'lind']"
positive,"['a', 'luz', 'da', 'lantern', 'é', 'fort', 'ideal', 'par', 'quem', 'pedal', 'a', 'noit', 'possu', 'variaçõ', 'de', 'ilumin', 'a', 'buzin', 'é', 'tem', 'o', 'som', 'ideal', 'par', 'alert', 'os', 'carr', 'ou', 'outr', 'ciclist', 'e', 'possu', 'variaçõ', 'de', 'sons']"
neutral,"['compr', 'três', 'produt', 'e', 'receb', 'apen', 'um']"
positive,"['gost', 'de', 'compr', 'nest', 'loj', 'eu', 'recomend', 'sempr', 'sou', 'bem', 'atend']"
positive,"['ótim', 'produt', 'primeir', 'vez', 'nest', 'loj', 'compr', 'nov', 'e', 'recom', 'obg']"
neutral,"['nã', 'receb', 'o', 'produt']"
neutral,"['nao', 'receb', 'pq', 'o', 'correi', 'nao', 'acho', 'ningu', 'na', 'minh', 'cas']"
negative,"['produt', 'vei', 'incomplet']"
positive,"['recom', 'par', 'tod', 'produt', 'original', 'cheg', 'tud', 'conform', 'o', 'combin']"
positive,"['entreg', 'ráp', 'produt', 'de', 'boa', 'qualidad', 'gost', 'recom']"
neutral,"['produt', 'entreg', 'dentr', 'do', 'praz', 'a', 'capinh', 'tem', 'boa', 'qualidad', 'e', 'mac', 'nã', 'alter', 'mto', 'as', 'dimensõ', 'origin', 'do', 'aparelh', 'semelh', 'as', 'cap', 'de', 'boas', 'qualidad', 'de', 'concorrent', 'com', 'a', 'apple']"
positive,"['satisfeit', 'com', 'a', 'compr', 'entreg', 'e', 'qualidad', 'parabéns', 'a', 'tod', 'equip', 'envolv']"
neutral,"['entreg', 'conform', 'promet']"
positive,"['produt', 'de', 'excelent', 'cust', 'benefíci', 'e', 'com', 'entreg', 'ráp']"
neutral,"['coloqu', 'quatr', 'pilh', 'aaa', 'par', 'carreg', 'após', 'pouc', 'temp', 'uma', 'das', 'pilh', 'nov', 'que', 'vier', 'com', 'o', 'carreg', 'estour', 'portant', 'nã', 'sei', 'se', 'o', 'problem', 'foi', 'o', 'carreg', 'ou', 'a', 'pilh', 'que', 'estav', 'com', 'problem']"
neutral,"['praz', 'estabelec', 'de', 'form', 'extrem', 'ente', 'long', 'demor', 'muit']"
positive,"['tud', 'cert', 'nao', 'a', 'nad', 'que', 'o', 'desabon', 'boa', 'pass']"
negative,"['foi', 'entreg', 'até', 'o', 'moment', 'a', 'mant', 'aind', 'nã', 'receb', 'o', 'tapet']"
positive,"['gost', 'muit', 'excelent', 'produt', 'entre', 'antes', 'do', 'praz', 'estipul']"
positive,"['tud', 'cert', 'com', 'a', 'entreg', 'e', 'com', 'a', 'mercador']"
positive,"['parabens', 'pel', 'eficienc']"
neutral,"['receb', 'o', 'produt', 'na', 'verdad', 'compr', 'a', 'cas', 'par', 'um', 'tablet', 'e', 'nã', 'serv', 'entã', 'as', 'med', 'dess', 'cas', 'nã', 'dev', 'estar', 'corret']"
positive,"['muit', 'demor', 'na', 'entreg']"
neutral,"['compr', 'unidad', 'cad', 'uma', 'com', 'pec', 'porém', 'só', 'receb', 'uma', 'unidad', 'vei', 'falt', 'uma', 'unidad']"
neutral,"['so', 'quer', 'receb', 'meu', 'produt', 'mais', 'nao', 'cheg', 'aind']"
negative,"['eu', 'aind', 'nã', 'receb', 'esse', 'produt', 'é', 'precis', 'de', 'uma', 'soluçã', 'o', 'pessoal', 'da', 'loj', 'diss', 'que', 'ia', 'entreg', 'já', 'me', 'oferec', 'até', 'outr', 'cor', 'mais', 'fic', 'de', 'mand', 'o', 'códig', 'acompanh', 'a', 'entreg', 'e', 'retorn', 'e', 'nad']"
positive,"['ador', 'a', 'minh', 'compr', 'foi', 'entreg', 'bem', 'antes', 'do', 'praz', 'estim', 'pel', 'loj', 'e', 'nã', 'tiv', 'problem', 'nenhum', 'com', 'o', 'produt']"
positive,"['muit', 'obrig', 'o', 'produt', 'é', 'de', 'qualidad', 'e', 'a', 'entreg', 'foi', 'bem', 'ráp', 'maravilh']"
negative,"['boa', 'noit', 'o', 'praz', 'par', 'receb', 'ser', 'dia', 'até', 'o', 'moment', 'nã', 'receb']"
positive,"['procut', 'cheg', 'antes', 'do', 'praz', 'e', 'em', 'perfeit', 'estad', 'recom', 'a', 'loj']"
negative,"['nã', 'entreg', 'o', 'produt']"
neutral,"['muit', 'bom', 'o', 'métod', 'de', 'entreg', 'receb', 'o', 'produt', 'antes', 'do', 'esper', 'e', 'fiqu', 'muit', 'surpres']"
negative,"['boa', 'tard', 'receb', 'apen', 'uma', 'unidad', 'do', 'produt', 'compr', 'por', 'favor', 'verific', 'o', 'que', 'houv', 'aguard']"
positive,"['muit', 'rap']"
negative,"['compr', 'o', 'produt', 'nã', 'vei', 'o', 'model', 'que', 'eu', 'quer']"
positive,"['entreg', 'sup', 'rap', 'muit', 'antes', 'do', 'praz', 'excelent']"
positive,"['muit', 'bom', 'estou', 'muit', 'satisfeit']"
neutral,"['o', 'produt', 'cheg', 'tod', 'amass', 'nã', 'é', 'de', 'qualidad', 'e', 'nã', 'vei', 'not', 'fiscal']"
negative,"['aind', 'nao', 'receb', 'a', 'encomend', 'nao', 'consig', 'uma', 'posiçã', 'pel', 'rasteament', 'da', 'loj']"
positive,"['receb', 'no', 'temp', 'combin', 'com', 'o', 'vendedor', 'excelent', 'produt', 'not']"
negative,"['compr', 'produt', 'entreg', 'apen']"
neutral,"['entã', 'mesm', 'o', 'produt', 'send', 'entreg', 'no', 'praz', 'ele', 'aind', 'tev', 'uma', 'demor', 'de', 'quas', 'dias']"
positive,"['produt', 'cheg', 'muit', 'ráp']"
neutral,"['o', 'produt', 'e', 'o', 'baratheon', 'for', 'ótim', 'porém', 'o', 'produt', 'fic', 'pres', 'nos', 'correi', 'depend', 'de', 'segur', 'envi', 'par', 'o', 'cde', 'local', 'e', 'eu', 'tiv', 'que', 'ir', 'busc', 'eu', 'pagu', 'pra', 'ser', 'entreg', 'em', 'cas']"
positive,"['ador', 'a', 'loj']"
negative,"['o', 'produt', 'entreg', 'val', 'do', 'valor', 'do', 'produt', 'compr']"
neutral,"['a', 'loj', 'vend', 'e', 'entreg', 'tud', 'cert', 'por', 'nã', 'compr', 'mais', 'o', 'correi', 'nao', 'entreg', 'em', 'cas', 'fui', 'busc', 'na', 'central', 'as', 'duas', 'vez', 'tev', 'barrac', 'e', 'pagu', 'pra', 'entreg', 'ksa', 'nao', 'me', 'sujeit', 'mais', 'protest']"
positive,['recom']
neutral,"['receb', 'o', 'produt', 'corret', 'conform', 'compr']"
neutral,"['o', 'bald', 'vei', 'com', 'problem', 'na', 'alça', 'por', 'ja', 'envi', 'de', 'volt', 'par', 'troc', 'do', 'mesm']"
positive,"['receb', 'no', 'praz', 'e', 'o', 'produt', 'é', 'ótim']"
positive,"['produt', 'original', 'com', 'descrit', 'e', 'entreg', 'muit', 'ráp']"
positive,"['produt', 'em', 'perfeit', 'ordem', 'me', 'atend', 'da', 'maneir', 'que', 'eu', 'esper']"
positive,"['vei', 'tud', 'certinh', 'e', 'bem', 'antes', 'do', 'fim', 'do', 'praz', 'estim', 'muit', 'bem', 'embaladinh', 'cor', 'e', 'model', 'certinh', 'ache', 'sup', 'confiável']"
negative,"['nã', 'receb', 'meu', 'produt', 'até', 'entã']"
negative,"['compr', 'e', 'pagu', 'o', 'produt', 'nã', 'foi', 'entreg', 'e', 'nã', 'obtiv', 'respost', 'até', 'o', 'moment', 'sobr', 'o', 'que', 'ser', 'feit', 'à', 'respeit']"
neutral,"['exat', 'com', 'anunc']"
neutral,"['mercador', 'nâo', 'cheg']"
positive,"['produt', 'entregu', 'antes', 'do', 'temp', 'previst', 'estou', 'test', 'a', 'pec', 'a', 'meu', 'ver', 'parec', 'estar', 'em', 'perfeit', 'estad', 'de', 'funcion']"
neutral,"['o', 'produt', 'pod', 'ser', 'melhor', 'os', 'encaix', 'nã', 'afirm', 'pod', 'ser', 'melhor', 'pint', 'a', 'entreg', 'vei', 'antes']"
neutral,"['o', 'praz', 'era', 'de', 'a', 'dias']"
positive,"['entreg', 'em', 'temp', 'hábil', 'recom']"
positive,"['meu', 'pai', 'ador']"
positive,"['demor', 'um', 'pouc', 'mais', 'cheg', 'antes', 'do', 'prac']"
positive,"['entreg', 'bem', 'antes', 'do', 'praz', 'sup', 'indic', 'esse', 'sit']"
negative,"['receb', 'outr', 'produt', 'que', 'nã', 'o', 'que', 'eu', 'hav', 'ped']"
neutral,"['entreg', 'em', 'atras']"
positive,"['excelent', 'produt', 'preench', 'as', 'necess', 'indic', 'do', 'fabric']"
neutral,"['o', 'produt', 'nã', 'me', 'satisfez', 'eu', 'ped', 'uma', 'colch', 'mand', 'outr', 'e', 'o', 'tec', 'muit', 'ruim', 'nã', 'ating', 'minh', 'expect']"
positive,"['ótim', 'loj', 'entreg', 'no', 'praz']"
positive,"['ador', 'a', 'minh', 'adquisiçã', 'recoment', 'a', 'loj']"
positive,"['gost', 'muit', 'entreg', 'antes', 'do', 'praz', 'recom']"
negative,"['compr', 'cest', 'de', 'lix', 'inox', 'receb', 'coment', 'pec', 'e', 'aind', 'estav', 'tod', 'risc', 'material', 'de', 'qualidad', 'ruim']"
neutral,"['o', 'material', 'dev', 'ser', 'mais', 'resistent', 'ache', 'o', 'pouc', 'frágil']"
positive,"['o', 'produt', 'cheg', 'uns', 'dias', 'antes', 'do', 'praz', 'muit', 'bom', 'adrian', 'alves']"
neutral,"['produt', 'muit', 'frac']"
positive,"['empres', 'ótim', 'pontual', 'profissional', 'me', 'lig', 'par', 'sab', 'se', 'tinh', 'certez', 'da', 'compr', 'pra', 'ver', 'se', 'tinh', 'certez', 'se', 'era', 'esse', 'multimid', 'mesm', 'que', 'encaix', 'no', 'automóvel', 'só', 'sent', 'falt', 'do', 'control']"
negative,"['estou', 'sem', 'sab', 'o', 'que', 'acontec', 'nem', 'mesm', 'quand', 'ser', 'entreg', 'o', 'produt']"
positive,"['gost', 'muit', 'entreg', 'ráp', 'dentr', 'do', 'praz', 'e', 'produt', 'bem', 'embal', 'recom', 'a', 'tod', 'baratheon', 'e', 'targaryen']"
negative,"['compr', 'seis', 'cadeir', 'e', 'receb', 'quatr']"
negative,"['ped', 'a', 'devolu', 'do', 'dinheir', 'e', 'mesm', 'assim', 'envi', 'o', 'produt', 'abri', 'reclam', 'e', 'estou', 'aguard', 'próx', 'pass']"
positive,"['ráp', 'e', 'eficaz']"
positive,"['muit', 'ráp', 'a', 'entreg']"
positive,"['parabéns', 'entreg', 'sup', 'ráp', 'ame']"
positive,"['o', 'produt', 'foi', 'enreg', 'dentr', 'do', 'praz', 'e', 'de', 'acord', 'ao', 'que', 'compr', 'sup', 'recom', 'esta', 'loj']"
negative,"['acredit', 'que', 'a', 'entreg', 'nã', 'foi', 'realiz', 'dev', 'a', 'grev', 'dos', 'caminhoneir', 'vou', 'aguard', 'mais', 'alguns', 'dias']"
positive,"['tod', 'o', 'process', 'foi', 'de', 'primeir', 'parabéns']"
neutral,"['receb', 'o', 'númer', 'meu', 'ped', 'foi', 'o', 'númer']"
positive,"['ótim', 'produt', 'e', 'entreg', 'ráp']"
positive,"['ador', 'cheg', 'antes', 'do', 'praz', 'é', 'lind', 'de', 'acord', 'com', 'o', 'especific', 'no', 'anunci']"
neutral,"['a', 'da', 'ta', 'par', 'entreg', 'era', 'dia', 'ate', 'o', 'moment', 'a', 'mercador', 'nã', 'cheg']"
neutral,"['algum', 'pesso', 'ja', 'reclam', 'dess', 'loj', 'eles', 'diz', 'que', 'tiv', 'foi', 'sort']"
positive,"['melhor', 'loj', 'do', 'brasil']"
positive,"['de', 'ótim', 'qualidad', 'cerd', 'sup', 'mac']"
positive,"['nã', 'tenh', 'o', 'que', 'reclam', 'foi', 'tud', 'cumpr', 'conform', 'dispost', 'no', 'sit']"
positive,"['cortin', 'alto', 'relev', 'simpl', 'e', 'bonit', 'além', 'do', 'prec', 'fantást']"
neutral,"['esper', 'ter', 'mais', 'oportun', 'de', 'compr']"
positive,['maravilh']
positive,"['indic', 'e', 'sup', 'recom', 'td', 'perfeit', 'desd', 'o', 'produt', 'ate', 'a', 'entreg']"
negative,"['targaryen', 'nao', 'recom']"
positive,"['está', 'de', 'parabéns']"
neutral,"['e', 'lind', 'mas', 'bemmmmm', 'fininh']"
neutral,"['falt', 'ser', 'entreg', 'uma', 'cadeir']"
neutral,"['demor', 'um', 'pouc', 'par', 'cheg', 'mais', 'vei', 'a', 'mercador', 'corret']"
negative,"['compr', 'duas', 'cap', 'de', 'sof', 'nf', 'corret', 'na', 'embalag', 'só', 'vei', 'uma']"
positive,"['ador', 'o', 'produt', 'recom']"
positive,"['gost', 'de', 'tod', 'material', 'entreg', 'com', 'ótim', 'acab', 'e', 'o', 'bocal', 'com', 'instruçõ', 'de', 'uso', 'bem', 'clar', 'obrig']"
positive,"['receb', 'rapid', 'o', 'produt']"
negative,"['nã', 'receb', 'a', 'arandel', 'apen', 'os', 'númer', 'gost', 'de', 'sab', 'quand', 'vou', 'receb', 'pois', 'estou', 'precis', 'urgent']"
neutral,"['a', 'entreg', 'está', 'dentr', 'do', 'praz', 'que', 'é']"
negative,"['nâo', 'receb', 'a', 'compr', 'corret', 'por', 'ate', 'agor', 'receb', 'os', 'produt', 'incomplet']"
neutral,"['receb', 'corret', 'o', 'produt', 'que', 'compr']"
neutral,"['tud', 'nos', 'conform', 'aind', 'nã', 'use', 'mas', 'vei', 'de', 'acord', 'com', 'o', 'que', 'visualiz', 'no', 'sit']"
positive,"['produt', 'entreg', 'bem', 'antes', 'do', 'praz', 'tud', 'em', 'ordem', 'otim', 'vendedor', 'vou', 'compr', 'nov', 'recom', 'pod', 'compr', 'sem', 'duv']"
neutral,"['produt', 'de', 'boa', 'qualidad', 'entreg', 'no', 'praz', 'combin', 'a', 'lannist', 'está', 'd', 'parabéns']"
positive,"['ótim', 'negóci']"
neutral,"['so', 'tiv', 'um', 'probleminh', 'com', 'a', 'caeir', 'que', 'depo', 'de', 'mont', 'ela', 'fic', 'bamb']"
neutral,"['ótim', 'loj', 'total', 'respons', 'com', 'o', 'client', 'um', 'exempl']"
negative,"['nã', 'foi', 'entreg', 'a', 'másc', 'reconstrutor', 'o', 'selant', 'vei', 'mal', 'embal', 'e', 'vaz', 'muit', 'o', 'produt', 'nã', 'tinh', 'lacr', 'na', 'tamp', 'nã', 'recom', 'muit', 'ruim']"
positive,"['produt', 'conform', 'característ', 'no', 'anúnci', 'obrig']"
neutral,"['muit', 'bom', 'a', 'compr']"
positive,"['produt', 'lind', 'ador']"
positive,"['bom', 'produt']"
positive,"['foi', 'envi', 'corret', 'e', 'cheg', 'bem', 'ráp']"
positive,"['produt', 'de', 'ótim', 'qualidad', 'porém', 'e', 'entreg', 'pel', 'correi', 'que', 'nunc', 'entreg', 'em', 'cas']"
negative,"['aind', 'nã', 'receb', 'o', 'produt', 'precis', 'del', 'com', 'urgênc']"
positive,"['sem', 'nenhum', 'problem']"
neutral,"['produt', 'dentr', 'do', 'esper', 'estamp', 'divers', 'e', 'bonit', 'aind', 'nã', 'test', 'par', 'ver', 'se', 'enxug', 'bem']"
positive,"['cadeir', 'resistent', 'confort', 'por', 'um', 'pouc', 'pes', 'recom']"
neutral,"['precis', 'do', 'produt', 'urgent', 'e', 'ele', 'nã', 'cheg', 'no', 'praz', 'e', 'até', 'hoj', 'eu', 'esper']"
negative,"['nã', 'receb', 'o', 'produt', 'stark', 'diss', 'que', 'acab', 'em', 'estoqu', 'me', 'der', 'um', 'val', 'compr', 'mas', 'quer', 'o', 'dinheir', 'de', 'volt', 'estorn', 'e', 'até', 'agor', 'nã', 'sei', 'com', 'solicit', 'o', 'estorn', 'com', 'fac', 'grat']"
negative,"['o', 'cartuch', 'que', 'me', 'envi', 'nã', 'é', 'original', 'e', 'a', 'impressor', 'nã', 'está', 'aceit', 'o', 'produt', 'quer', 'meu', 'dinheir', 'de', 'volt']"
negative,"['entend', 'que', 'dev', 'a', 'grev', 'dos', 'caminhoneir', 'tenh', 'atrapalh', 'as', 'oper', 'porém', 'a', 'empres', 'já', 'tev', 'o', 'temp', 'hábil', 'par', 'entreg', 'tod', 'os', 'ped', 'pendent']"
positive,"['nã', 'tenh', 'nad', 'a', 'reclam', 'os', 'dois', 'produt', 'que', 'eu', 'compr', 'de', 'vocês', 'estã', 'entregu', 'dentr', 'do', 'praz']"
positive,"['muit', 'bem', 'embal', 'cheg', 'dentr', 'do', 'praz', 'estipul']"
positive,"['produt', 'foi', 'entreg', 'conform', 'combin']"
negative,"['até', 'agor', 'n', 'receb', 'meu', 'produt', 'tô', 'esper', 'e', 'vcs', 'n', 'me', 'der', 'nem', 'uma', 'satisf']"
neutral,"['a', 'entreg', 'foi', 'feit', 'no', 'praz', 'a', 'qualidad', 'do', 'produt', 'é', 'regul', 'mas', 'se', 'for', 'compar', 'ao', 'prec', 'está', 'bom', 'e', 'fic', 'bonit', 'quant', 'a', 'loj', 'tud', 'ok']"
neutral,"['nã', 'quer', 'o', 'produt', 'nã', 'serv', 'pra', 'minh', 'sal']"
neutral,"['material', 'de', 'pessim', 'qualidad']"
positive,"['cheg', 'dias', 'antes', 'do', 'praz', 'perfeit']"
positive,"['gost', 'muit', 'da', 'red', 'obg']"
positive,"['ótim', 'loj', 'entreg', 'é', 'excelent']"
positive,"['muit', 'bom', 'sup', 'recomend', 'receb', 'bem', 'antes', 'do', 'praz', 'e', 'o', 'produt', 'ótim', 'parabéns']"
positive,"['sup', 'lind', 'meus', 'muran']"
positive,"['entreg', 'antes', 'do', 'praz']"
neutral,"['coloc', 'a', 'cap', 'contr', 'a', 'luz', 'vej', 'que', 'ela', 'tem', 'uma', 'part', 'sem', 'a', 'tint', 'nã', 'sei', 'se', 'eh', 'apen', 'estét', 'ou', 'se', 'isso', 'irá', 'deix', 'pass', 'águ']"
neutral,"['o', 'praz', 'de', 'entreg', 'foi', 'long', 'dem']"
positive,"['otim', 'perfeit', 'acab', 'muit', 'bom', 'forr']"
neutral,"['produt', 'excelent', 'pontual', 'na', 'entreg', 'e', 'bom', 'prec']"
negative,"['nã', 'receb', 'o', 'produt', 'e', 'a', 'loj', 'nã', 'apresent', 'qualqu', 'soluçã', 'par', 'o', 'problem']"
negative,"['quer', 'meu', 'produt', 'entreg']"
neutral,"['entreg', 'rap', 'produt', 'atend', 'expect', 'satisfeit', 'com', 'a', 'compr']"
positive,"['jog', 'de', 'lençol', 'muit', 'lind', 'maci', 'e', 'aconcheg', 'fic', 'lind', 'a', 'minh', 'cam']"
positive,"['roteador', 'cumpr', 'o', 'que', 'promet', 'realment', 'atravess', 'pared']"
positive,"['atend', 'corret', 'a', 'expect', 'e', 'dentr', 'do', 'praz', 'recom']"
neutral,"['eu', 'fiz', 'a', 'compr', 'de', 'cortin', 'receb', 'apen', 'duas', 'o', 'que', 'acontec', 'com', 'a', 'terceir', 'cortin']"
negative,"['insatisfeit', 'porqu', 'nã', 'consig', 'sab', 'o', 'motiv', 'do', 'atras', 'nem', 'cheg', 'nad', 'inform']"
negative,"['apen', 'o', 'primeir', 'quadr', 'foi', 'entreg', 'o', 'segund', 'del', 'no', 'valor', 'de', 'nã', 'const', 'na', 'embalag', 'com', 'proced']"
negative,"['receb', 'soment', 'o', 'cartuch', 'hp', 'color', 'mas', 'compr', 'junt', 'com', 'o', 'cartuch', 'hp', 'vei', 'incomplet', 'com', 'fac']"
negative,"['o', 'produt', 'nã', 'cheg']"
neutral,"['bom', 'atend', 'receb', 'antes', 'do', 'previst', 'cheg', 'em', 'perfeit', 'condiçõ']"
neutral,"['produt', 'q', 'n', 'tinh', 'na', 'loj', 'receb', 'n', 'um', 'produt', 'q', 'n', 'gost']"
positive,"['o', 'produt', 'cheg', 'antes', 'do', 'praz', 'vem', 'bem', 'embal', 'o', 'que', 'evit', 'quebr', 'ame', 'o', 'produt', 'sup', 'lind']"
neutral,"['a', 'demor', 'par', 'entreg', 'e', 'rastreament', 'do', 'produt', 'foi', 'muit', 'dificult']"
positive,"['produt', 'conform', 'descrit', 'gost', 'muit', 'do', 'produt']"
neutral,"['entreg', 'no', 'praz', 'e', 'qualidad', 'do', 'produt', 'ofert']"
positive,"['produt', 'bom']"
neutral,"['receb', 'o', 'produt', 'e', 'recom', 'compr', 'relógi', 'e', 'eles', 'atend', 'minh', 'necess', 'perém', 'um', 'del', 'vei', 'trinc']"
positive,"['estou', 'muit', 'satisfeit', 'com', 'a', 'compr', 'que', 'fiz', 'produt', 'ótim', 'e', 'entreg', 'antes', 'do', 'períod', 'parabéns', 'pel', 'competent']"
positive,"['produt', 'cfe', 'o', 'anunc', 'entreg', 'no', 'praz']"
positive,"['ótim', 'loj', 'fiqu', 'content', 'com', 'a', 'compr', 'a', 'entreg', 'cheg', 'antes', 'do', 'previst']"
positive,"['entreg', 'tud', 'muit', 'bem', 'embal', 'ame', 'amo', 'esse', 'fon', 'por', 'isso', 'já', 'compr', 'pra', 'famíl', 'tod']"
positive,"['tud', 'corr', 'dentr', 'do', 'previst', 'obrig']"
positive,"['compr', 'pel', 'primeir', 'vez', 'e', 'tud', 'vei', 'em', 'perfeit', 'ordem', 'e', 'dentr', 'do', 'praz', 'até', 'cheg', 'bem', 'antecip', 'apes', 'da', 'grev', 'de', 'caminhoneir']"
positive,['ráp']
neutral,"['tir', 'a', 'demor', 'o', 'produt', 'cheg', 'e', 'gost', 'do', 'material', 'fic', 'muit', 'bonit', 'em', 'ninh', 'sal']"
neutral,"['cheg', 'ráp', 'mas', 'aind', 'falt', 'um', 'produt', 'que', 'compr', 'junt', 'henn', 'de', 'outr', 'loj', 'ache', 'o', 'fret', 'car']"
negative,"['cobr', 'uma', 'posiçã', 'após', 'os', 'correi', 'inform', 'que', 'nã', 'receb', 'o', 'produt', 'e', 'a', 'empres', 'nã', 'deu', 'respost', 'nem', 'perc', 'temp', 'tent', 'compr', 'com', 'esta', 'empres', 'estou', 'cancel', 'a', 'compr', 'péssim']"
negative,"['acredit', 'que', 'a', 'baratheon', 'tenh', 'um', 'nom', 'a', 'zel', 'nã', 'é', 'admiss', 'ter', 'uma', 'empres', 'parceir', 'que', 'nã', 'comuniqu', 'que', 'nã', 'tem', 'o', 'produt', 'par', 'entreg', 'e', 'cancel', 'a', 'vend', 'deix', 'o', 'client', 'reclam']"
positive,"['parabéns', 'cheg', 'bem', 'antes', 'do', 'praz', 'eu', 'recom', 'not']"
positive,"['estou', 'muit', 'satisfeit']"
negative,"['pagu', 'fret', 'e', 'tiv', 'que', 'busc', 'o', 'produt', 'sem', 'fal', 'q', 'o', 'fret', 'foi', 'car', 'demor', 'par', 'cheg', 'só', 'acho', 'que', 'o', 'fret', 'tinh', 'que', 'ser', 'mas', 'barat', 'o', 'fret', 'acab', 'saind', 'no', 'valor', 'do', 'produt', 'ou', 'mas', 'car']"
neutral,"['o', 'produt', 'apresent', 'clar', 'sin', 'de', 'uso', 'com', 'algum', 'part', 'desgast', 'definit', 'nã', 'é', 'nov']"
positive,"['sempr', 'com', 'aqu', 'na', 'loj', 'ótim', 'atend', 'loj', 'de', 'confianc']"
neutral,"['o', 'travesseir', 'vem', 'com', 'uma', 'telinh', 'costur', 'e', 'nã', 'consig', 'vê', 'lo', 'direit', 'contud', 'perceb', 'se', 'que', 'se', 'trat', 'realment', 'do', 'produt', 'ofert', 'o', 'gel', 'só', 'da', 'um', 'alívi', 'no', 'calor', 'se', 'voc', 'nã', 'coloc', 'a', 'fronh']"
neutral,"['nest', 'compr', 'acontec', 'que', 'o', 'produt', 'vei', 'errad', 'mas', 'o', 'problem', 'já', 'foi', 'solucion']"
positive,"['nad', 'a', 'reclam']"
neutral,"['estou', 'gost', 'muit', 'do', 'stark', 'só', 'quer', 'que', 'alment', 'meu', 'limit', 'pra', 'eu', 'pod', 'usufru', 'mais']"
positive,"['estou', 'muit', 'satisfeit', 'continu', 'assim', 'pois', 'só', 'tem', 'a', 'cresc', 'suas', 'empres', 'parabèns']"
neutral,"['praz', 'muit', 'long', 'par', 'entreg']"
neutral,"['só', 'ache', 'o', 'carteir', 'de', 'muit', 'má', 'vontad', 'mor', 'no', 'quart', 'andar', 'estou', 'gráv', 'e', 'só', 'estáv', 'eu', 'e', 'minh', 'avó', 'já', 'idos', 'em', 'cas', 'no', 'moment', 'da', 'entreg', 'e', 'ele', 'se', 'recus', 'a', 'sub', 'absurd']"
neutral,"['otim', 'compr']"
positive,"['entreg', 'antes', 'do', 'previst']"
neutral,"['produt', 'cheg', 'dentr', 'do', 'praz', 'só', 'que', 'o', 'praz', 'é', 'muit', 'grand', 'pra', 'um', 'produt', 'pequen', 'sincer', 'nã', 'compr', 'mais', 'nest', 'loj', 'dev', 'a', 'um', 'praz', 'muit', 'grand', 'par', 'entreg', 'um', 'produt']"
neutral,"['recom', 'porém', 'a', 'películ', 'vei', 'com', 'problem']"
neutral,"['produt', 'entreg', 'em', 'perfeit', 'estad']"
positive,"['o', 'produt', 'vei', 'intact', 'funcion', 'bem', 'e', 'o', 'fret', 'antes', 'do', 'praz']"
positive,"['val', 'as', 'carlot', 'vier', 'intat']"
neutral,"['o', 'produt', 'nã', 'correspond', 'as', 'imagens', 'do', 'sit', 'as', 'rod', 'eram', 'em', 'amarel', 'fluorescent', 'e', 'vier', 'em', 'verd', 'uma', 'das', 'rod', 'nã', 'gir', 'com', 'as', 'outr', 'e', 'nã', 'tem', 'o', 'mesm', 'desenh', 'a', 'marc', 'também', 'era', 'outr']"
