sentimento,comentarios
negative,"['aind', 'nã', 'receb', 'produt', 'ja', 'const', 'entrequ']"
negative,"['nã', 'fiqu', 'satisfeit', 'pois', 'demor']"
positive,"['entreg', 'ráp', 'qualidad', 'granol', 'nã', 'tao', 'boa']"
negative,"['nem', 'sei', 'diz']"
negative,"['aind', 'nao', 'receb', 'produt', 'agor', 'fac', 'ret', 'dinheir']"
positive,"['cheg', 'tud', 'cert']"
positive,"['obrig', 'entreg', 'produt', 'not']"
negative,"['tec', 'nao', 'impermeavel', 'molh']"
3,"['bem', 'feit', 'tod', 'pequen', 'parec', 'ate', 'enfeit']"
negative,"['fiz', 'cancel', 'dess', 'produt', 'ped', 'ressarc', 'valor', 'porém', 'nã', 'estorn']"
negative,"['rev', 'polít', 'entreg']"
negative,"['produt', 'nã', 'entreg']"
positive,['bom']
negative,"['ta', 'rosc', 'nã', 'cheg']"
negative,"['efetiv', 'compr', 'unidad', 'produt', 'porém', 'receb', 'unidad']"
positive,"['ache', 'apen', 'acab', 'pec', 'pod', 'melhor']"
positive,"['bom', 'cheg', 'bem', 'antes', 'praz']"
positive,"['produt', 'entreg', 'após', 'divergenc', 'correi', 'favor', 'desconsider', 'primeir', 'avali', 'obrig', 'recom', 'targaryen', 'lannist', 'certez']"
negative,"['compr', 'dois', 'tapet', 'lav', 'cã', 'pet', 'entreg', 'cor', 'diferent', 'compr', 'azul', 'entreg', 'ros']"
positive,"['receb', 'produt', 'antes', 'dat', 'estipul', 'por', 'tamp', 'vier', 'quebr', 'nã', 'suport', 'produt', 'dentr', 'embalag', 'embalag', 'pequen']"
positive,"['nã', 'opiniã']"
positive,"['aguard', 'númer', 'códig', 'correi', 'reenvi', 'produt', 'troc', 'assunt', 'trat', 'telefon', 'segund', 'inform', 'dias', 'receb', 'númer', 'dias', 'esper']"
positive,"['vou', 'test', 'produt']"
3,"['comentári', 'ótim', 'servic', 'ameiiiiiii']"
positive,"['ótim', 'produt', 'entreg', 'feit', 'dentr', 'praz']"
negative,"['pessim', 'entreg', 'demor', 'sécul', 'pra', 'entreg']"
positive,"['primeir', 'compr', 'stark', 'ador', 'receb', 'exat', 'hav', 'idealiz', 'antes', 'praz', 'previst', 'recom']"
negative,"['entreg', 'produt', 'errad', 'compr', 'tapet', 'carr', 'etti', 'rech', 'model', 'vei', 'model', 'coroll']"
positive,"['lind', 'ame', 'vei', 'tud', 'certinh', 'precis', 'melhor', 'soment', 'acompanh', 'entreg', 'onlin']"
positive,"['produt', 'envi', 'conform', 'praz', 'perfeit', 'descriçã', '_']"
positive,"['recom', 'fic', 'top', 'linh', 'empres', 'tb']"
positive,"['excelent', 'produt', 'entreg', 'sup', 'ráp', 'recom', 'certez']"
positive,"['tud', 'ótim']"
positive,"['gost', 'lind', 'bíbl', 'facil', 'entend']"
positive,"['receb', 'antes', 'praz']"
negative,"['aguard', 'solucion', 'entreg', 'errad']"
positive,"['loj', 'lannist', 'corret', 'comprador']"
positive,"['entreg', 'praz', 'combin']"
positive,"['bom', 'atend']"
positive,"['gost', 'compr', 'cheg', 'bem', 'ráp']"
3,"['pod', 'melhor', 'apen', 'temp', 'entreg', 'receb', 'temp', 'previst', 'pod', 'ter', 'menor', 'praz', 'receb', 'produt', 'especific', 'recom', 'sim']"
positive,"['ador', 'compr', 'cm', 'vcs', 'recom']"
negative,"['compr', 'dois', 'livr', 'mas', 'entreg', 'not', 'fiscal', 'dois']"
negative,"['cor', 'cavalet', 'nã', 'vier', 'igu', 'fot', 'cor', 'produt', 'azul', 'clar', 'entreg', 'azul', 'acinzent', 'madeir', 'deix', 'desej', 'pouc', 'pois', 'algum', 'rebarb']"
positive,"['atend', 'tod', 'espect']"
positive,"['entreg', 'antes', 'previst', 'seman', 'após', 'compr', 'bom']"
positive,"['agradec', 'nad', 'reclam']"
positive,"['produt', 'bom']"
negative,"['terceriz', 'envi', 'email', 'culp', 'correi']"
positive,"['produt', 'cheg', 'antes', 'praz', 'previst', 'vei', 'direitinh']"
positive,"['infeliz', 'aind', 'nã', 'oportun', 'test', 'produt']"
3,"['gost', 'produt', 'mas', 'entreg', 'correi', 'ruim', 'dev', 'ter', 'entreg', 'própri']"
positive,"['entreg', 'sup', 'ráp', 'produt', 'alta', 'qualidad']"
negative,"['entreg', 'pouc', 'demor', 'nad', 'reclam', 'lannist', 'produt', 'entant', 'frac', 'metal', 'lev', 'nã', 'dand', 'firmez', 'port', 'toalh']"
positive,"['bom', 'cheg', 'antes', 'dat', 'previst']"
positive,"['ótim', 'produt', 'resistent', 'peg', 'confort']"
positive,"['gost', 'cheg', 'certinh', 'obrig']"
negative,"['demor', 'pouc', 'formaçã', 'pod', 'men', 'lig', 'mar', 'gmail', 'explic', 'porqu', 'demor', 'filh', 'trist', 'pens', 'ment', 'pra', 'agoni', 'esper', 'respond', 'brev']"
positive,"['compr', 'sempr']"
positive,"['tud', 'bom', 'entreg', 'antes', 'praz']"
positive,['recom']
positive,"['parabéns', 'trabalh', 'produt', 'entreg', 'corret', 'aind', 'antes', 'praz']"
positive,"['cheg', 'tud', 'cert', 'cheg', 'praz', 'melhor', 'cheg', 'antes', 'praz']"
negative,"['produt', 'compr', 'vei', 'total', 'diferent', 'qualidad', 'inferior', 'fot', 'mochil', 'nã', 'tod', 'azul', 'pret', 'imag', 'vei', 'azul', 'vermelh', 'nã', 'recom', 'material', 'fabric', 'péssim']"
positive,"['recib', 'produt', 'antes', 'praz', 'vei', 'conform', 'ped', 'gosd', 'parabens', 'seriedad', 'obrig']"
negative,"['gost', 'sab', 'faz', 'pois', 'caixinh', 'som', 'vei', 'bat', 'caix', 'diz', 'vem', 'porém', 'nã', 'vei', 'nã', 'lig', 'caix', 'pequen', 'sit', 'nã', 'disponibiliz', 'inform']"
positive,"['boa', 'loj', 'parabéns']"
positive,"['entreg', 'bem', 'rap', 'receb', 'antes', 'praz']"
positive,"['produt', 'ótim', 'satisfeit']"
positive,"['receb', 'rec', 'nã', 'vir', 'brinqued', 'quer', 'dinheir', 'restitu']"
positive,"['satisfeit', 'produt', 'obrig']"
3,"['produt', 'nao', 'inox', 'ja', 'vei', 'descasc', 'altur', 'torneir', 'boa']"
positive,"['cheg', 'boa']"
positive,"['entreg', 'antes', 'dat', 'produt', 'bem', 'embal', 'sup', 'recom']"
positive,"['gost', 'qualidad']"
negative,"['aguard', 'retorn', 'esclarec', 'sobr', 'ocorr']"
negative,"['produt', 'vei', 'defeit', 'manch', 'nã', 'sai', 'nã', 'temp', 'mand', 'devolv', 'receb', 'nov']"
positive,"['loj', 'boa', 'nunc', 'problem', 'agor', 'compr', 'produt', 'receb', 'outr', 'parec', 'acho', 'vã', 'resolv', 'problem', 'competent', 'aloj']"
positive,"['produt', 'bom', 'boa', 'qualidad', 'tec', 'gross', 'gost', 'entreg', 'bem', 'antes', 'praz', 'satisfeit']"
positive,"['val', 'apen', 'satisfeit', 'recom']"
positive,"['logíst', 'excelent']"
positive,"['bom', 'confort', 'dorm']"
positive,"['algodã', 'qualidad']"
positive,"['cheg', 'bem', 'ráp']"
positive,"['gost', 'compr', 'simpl', 'entreg', 'ráp']"
positive,"['feliz', 'produt', 'entreg', 'ráp', 'antes', 'praz', 'recom']"
negative,"['compr', 'pneus', 'entreg', 'apen', 'dia', 'not', 'mercador', 'const', 'agor', 'q', 'esper', 'ate', 'dia', 'pra', 'abrir', 'reclam', 'ja', 'q', 'sit', 'nã', 'disponibiliz', 'tip', 's']"
positive,"['targaryen', 'fez', 'entreg', 'dat', 'previst', 'gost']"
negative,['aguard']
3,"['sit', 'mercador', 'vinh', 'junt', 'estoj', 'mas', 'nã', 'vei']"
positive,"['compr', 'relógi', 'dia', 'entreg', 'dia', 'extrem', 'rap']"
positive,"['ire', 'compr', 'vez', 'produt', 'cheg', 'antes', 'previst']"
positive,"['cheg', 'rapidíssim', 'ador', 'produt', 'únic', 'cois', 'ache', 'ruim', 'porém', 'conceit', 'total', 'form', 'sobr', 'duraçã', 'bat', 'perfeit', 'imag', 'sup', 'nít']"
positive,"['entreg', 'praz', 'produt', 'dentr', 'esper']"
3,"['tec', 'dev', 'pouc', 'encorp', 'gross', 'resistent', 'vist', 'trat', 'final', 'industrial', 'após', 'lav', 'retir', 'gom', 'textur', 'alter', 'fic', 'fin']"
3,"['tud', 'cert', 'antes', 'praz', 'recom']"
positive,"['sup', 'recomendooo']"
positive,"['ótim', 'mercador', 'entreg', 'bem', 'antes', 'praz']"
positive,"['produt', 'original', 'entreg', 'bem', 'ráp', 'ótim', 'cust', 'benefíci']"
positive,"['atend', 'expect', 'bel', 'jog', 'xadrez', 'excelent', 'acab', 'pec', 'tabuleir', 'tamanh', 'nem', 'grand', 'nem', 'pequen', 'ideal', 'transport']"
negative,"['lannist', 'precis', 'melhor', 'qualidad', 'entreg']"
negative,"['cheg', 'not', 'fiscal', 'beb', 'confort', 'bas', 'falt', 'carrinh']"
negative,"['sempr', 'compr', 'lannist', 'porém', 'nã', 'receb', 'produt', 'temp', 'hábil']"
negative,"['aguard', 'receb', 'produt']"
positive,"['tud', 'cert', 'produt', 'bom']"
negative,"['so', 'entreg', 'compr']"
positive,"['entreg', 'realiz', 'bem', 'antes', 'praz']"
negative,"['nã', 'receb', 'produt', 'nem', 'retorn', 'question', 'sobr']"
positive,"['produt', 'entreg', 'conform', 'descrit', 'antes', 'praz', 'previst']"
positive,"['entreg', 'praz', 'produt', 'ótim', 'sup', 'indic']"
negative,"['produt', 'entreg', 'mas', 'demor']"
negative,"['cancel', 'ped']"
positive,"['receb', 'produt', 'fér', 'respond', 'pois', 'nã', 'par', 'receb', 'emails', 'baratheon', 'fac', 'avali']"
3,"['receb', 'un', 'dia', 'nf', 'inform', 'unidad', 'envi', 'reclam', 'lannist', 'desagrad', 'dia', 'receb', 'restant', 'lev', 'sust', 'falt', 'inform']"
positive,"['gost', 'compr', 'ness', 'loj', 'prec', 'just']"
positive,"['nã', 'produt', 'fot', 'nã', 'ruim']"
positive,"['entreg', 'antes', 'previst', 'sup', 'recom']"
positive,['top']
negative,"['nã', 'receb', 'produt', 'nem', 'sequ', 'algum', 'satisfac', 'ir', 'atrás', 'pra', 'sab', 'hav', 'acontec']"
3,"['nã', 'receb', 'produt', 'aind', 'nã', 'consegu', 'entrar', 'contat', 'vcs']"
negative,"['falt', 'pec', 'mau', 'explic', 'montag', 'difícil', 'entend']"
negative,"['itens', 'compr', 'cancel', 'ped', 'dit', 'solicit', 'cancel', 'mas', 'nã', 'ocorr', 'nã', 'aind', 'inform', 'quê', 'dess', 'cancel']"
negative,"['mand', 'produt', 'errad', 'demor', 'respond', 'comunic', 'respond', 'fal', 'denunc', 'procon', 'reclam', 'aqu', 'quer', 'volt', 'quant', 'antes', 'transtorn', 'caus']"
positive,"['produt', 'cheg', 'perfeit', 'estad', 'por', 'demor', 'bem', 'outr', 'sit', 'concorrent']"
negative,"['compr', 'cadeir', 'mas', 'pud', 'mont', 'mesm', 'apen', 'seman', 'acab', 'perd', 'praz', 'troc', 'agor', 'vou', 'ter', 'q', 'fic', 'cadeir', 'manc', 'troux', 'prejuíz', 'nã', 'recom']"
negative,"['interpond', 'entreg', 'bem', 'grand', 'assim', 'nanotecnolog', 'produt', 'acompanh', 'aind', 'nem', 'cheg', 'rio']"
positive,"['produt', 'entreg', 'rapid', 'corret', 'satisfeit', 'compr', 'obrig']"
positive,"['tud', 'ok', 'entreg', 'antes', 'praz']"
positive,"['produt', 'entreg', 'antes', 'praz', 'perfeit', 'recom', 'tod', 'sempr', 'compr', 'lannist', 'sempr', 'cheg', 'antes', 'praz']"
positive,"['dar', 'estrel', 'entreg', 'ambos', 'produt', 'junt', 'mas', 'entend', 'entreg', 'fornecedor', 'diferent', 'satisfeit']"
negative,"['produt', 'cancel', 'nenhum', 'explic', 'nã', 'recom', 'loj', 'total', 'falt', 'respeit', 'compromiss']"
negative,"['ansios', 'produt', 'expect', 'alta', 'mas', 'cheg', 'produt', 'nã', 'esper', 'ai', 'tud', 'bem', 'mas', 'pior', 'eh', 'q', 'trav', 'alças', 'nã', 'fix', 'sempr', 'escorreg']"
negative,"['pass', 'praz', 'falt', 'consider']"
positive,"['vei', 'alça', 'relógi', 'quebr']"
positive,"['bom', 'cheg', 'antes', 'previst']"
positive,"['cheg', 'dias', 'sup', 'ráp']"
negative,"['to', 'esper', 'produt', 'desd', 'seman', 'pass', 'nad', 'cheg']"
positive,"['produt', 'excelent']"
positive,"['entreg', 'apen', 'hor', 'show', 'produt', 'igual', 'descriçã']"
positive,"['entreg', 'soment', 'lancheir']"
positive,"['entreg', 'ráp', 'previst', 'produt', 'funcion', 'perfeit']"
3,"['produt', 'cheg', 'perfeit', 'estad', 'antes', 'praz', 'impressã', 'painel', 'pouc', 'frac', 'diferent', 'fot', 'displays', 'igu', 'fot', 'tir', 'painel', 'pouc', 'embac', 'indic']"
positive,"['produt', 'nã', 'funcion']"
positive,"['compr', 'dois', 'produt', 'primeir', 'cheg', 'certinh', 'segund', 'dev', 'grev', 'caminhoneir', 'aind', 'nã', 'cheg']"
positive,"['receb', 'produt', 'rapid', 'send', 'mercador', 'qualidad', 'boa']"
positive,"['produt', 'ótim', 'entreg', 'vari', 'dias', 'antes', 'praz']"
positive,"['excelent', 'procut']"
positive,"['loj', 'entreg', 'antes', 'praz', 'gost', 'sim', 'recom']"
negative,"['sedex', 'entreg', 'aqu', 'empres', 'dia', 'junh', 'sim']"
positive,"['excelent', 'transaçã', 'produt', 'cheg', 'dias', 'antes', 'praz', 'intact', 'perfeit', 'instruçõ', 'uso', 'sup', 'recom']"
positive,"['dev', 'entreg', 'tod', 'produt', 'vez', 'afinal', 'cobr', 'dois', 'fret', 'acho', 'errad', 'mas', 'opiniã', 'prá', 'fic', 'melhor']"
positive,"['produt', 'conform', 'descrit', 'fot', 'porém', 'entreg', 'praz', 'estipul', 'problem', 'correi']"
negative,"['fic', 'pequen', 'sof', 'mas', 'acredit', 'nã', 'soub', 'med', 'nã', 'sei', 'entreguen', 'praz', 'corret']"
negative,"['produt', 'entreg', 'bem', 'praz']"
positive,"['produt', 'qualidad', 'bom']"
3,"['receb', 'produt', 'dois', 'ped', 'caix', 'transport', 'cobertor', 'receb', 'caix', 'mas', 'cobertor', 'nã']"
positive,"['cheg', 'ráp']"
3,"['compr', 'problem', 'send', 'compr', 'celul', 'bem', 'antes', 'moment', 'nã', 'cheg', 'tant', 'cap', 'quant', 'películ', 'util']"
3,"['tud', 'ok']"
positive,"['compr', 'cheg', 'rap']"
negative,"['entreg', 'present', 'nã', 'ocorr', 'abri', 'cham', 'reclam', 'aqu', 'ninguém', 'retorn', 'ver', 'grand', 'falt', 'respeit', 'client', 'aguard', 'retorn', 'urgent']"
negative,"['nã', 'receb', 'produt', 'nem', 'satisf', 'empres', 'quant', 'ocorr']"
3,"['compr', 'vari', 'lustr', 'tiveum', 'probleminh', 'c', 'q', 'q', 'ir', 'retir', 'correi', 'pq', 'caix', 'viol', 'nao', 'vei', 'not', 'nem', 'manual', 'outr', 'vier', 'deix', 'desej', 'm', 'deu', 'trabalh', 'd', 'ir', 'la']"
negative,"['vei', 'númer', 'errad', 'vei', 'cor', 'errad', 'nao', 'recom', 'gost', 'compr', 'nao', 'confi', 'vendedor']"
positive,"['ador', 'pan', 'bom']"
positive,"['vez', 'acess', 'sit', 'determin', 'loj', 'selecion', 'produt', 'vej', 'nã', 'vend', 'loj', 'desist', 'compr', 'mas', 'parceir', 'nã', 'far', 'recom']"
positive,"['ótim', 'produt', 'sup', 'recom']"
positive,"['tud', 'corret', 'reclam']"
3,"['gost', 'bastant']"
positive,"['excelent', 'compr']"
positive,"['receb', 'produt', 'mas', 'nã', 'consegu', 've', 'lo', 'aind']"
positive,"['ótim', 'loj']"
positive,['aguard']
positive,"['satisfeit', 'compr', 'empres']"
positive,"['ótim', 'compr', 'bom', 'vendedor', 'lev', 'temp', 'maior', 'esper', 'receb', 'mas', 'aind', 'dentr', 'praz', 'legal']"
3,"['gost', 'sab', 'produt', 'escrit', 'anti', 'frizz', 'reduz', 'volum', 'químic', 'alis', 'aguard', 'brev', 'retorn']"
3,"['produt', 'entreg', 'temp', 'mas', 'tir', 'pacot', 'abrir', 'quebr']"
positive,"['satisfeit', 'compr', 'cheg', 'praz', 'pendent', 'lind']"
negative,"['produt', 'nã', 'entreg', 'após', 'praz', 'dias', 'úte', 'avis', 'nã', 'vã', 'entreg', 'nã', 'estoqu', 'produt']"
negative,"['cheg', 'mochil', 'aguard', 'lancheir', 'pod', 'avali', 'adequ', 'cheg', 'lancheir', 'dou', 'estrel']"
positive,"['receb', 'produt', 'antes', 'praz', 'esper', 'fic', 'lind', 'mes', 'jant']"
positive,"['parabéns', 'procur', 'sit', 'segur', 'pra', 'faz', 'compr', 'ache', 'bom', 'atend']"
positive,"['compr', 'mal', 'descriçã', 'produt', 'const', 'cm', 'profund', 'mas', 'realidad', 'mal', 'quas', 'cm', 'apes', 'diferenc', 'pequen', 'pens', 'engan']"
positive,"['frigideir', 'boa', 'dign', 'culinár', 'mineir', 'melhor', 'estad', 'país', 'pesso', 'excelent', 'pod', 'compr']"
positive,"['ótim', 'loj']"
positive,"['realment', 'mei', 'qualidad']"
positive,"['val', 'pen', 'prec', 'agor', 'vam', 'test', 'pra', 'ver', 'bom']"
positive,"['demor', 'pouc', 'pra', 'atualiz', 'inform', 'sit', 'compr', 'tranquil', 'produt', 'entreg', 'praz']"
positive,"['perfeit', 'tod', 'aspect', 'satisfeit']"
positive,"['receb', 'corret', 'praz']"
positive,"['stark', 'equip', 'exced', 'expect', 'parabéns']"
positive,"['amo', 'compr', 'baratheon', 'sempr', 'receb', 'produt', 'antes', 'praz', 'entreg', 'ofert', 'cab', 'bols']"
positive,"['produt', 'aind', 'nã', 'entreg', 'mas', 'empres', 'mand', 'cart', 'desculp', 'produt', 'brind', 'inform', 'ped', 'entreg', 'próxim', 'seman', 'parabéns', 'inic']"
positive,"['gost', 'dem']"
3,"['prec', 'bom', 'mas', 'vei', 'defeit']"
positive,"['bem', 'serv']"
positive,"['loj', 'lannist', 'mim', 'agor', 'melhor']"
positive,"['produt', 'dentr', 'esper', 'alem', 'entreg', 'ter', 'cheg', 'antes', 'prez', 'previst']"
positive,"['recom', 'fornecedor']"
positive,"['excelent', 'produt', 'entreg', 'antes', 'esper']"
negative,"['produt', 'diferent', 'fot', 'anunc', 'entreg', 'feit', 'maneir', 'ridícul', 'proteçã', 'produt', 'fic', 'solt', 'dentr', 'caix', 'parec', 'nem', 'trabalh', 'ram', 'kkkk', 'amador']"
positive,"['produt', 'cheg', 'certinh', 'dentr', 'praz', 'tud', 'esper']"
positive,"['possu', 'ótim', 'qualidad', 'porém', 'cabeament', 'frágil', 'mas', 'recomend', 'sim', 'pois', 'bom']"
positive,"['receb', 'produt', 'dentr', 'praz', 'tod', 'itens', 'perfeit', 'estad']"
3,"['vei', 'falt', 'puxador']"
negative,"['aguard', 'retir', 'entreg', 'produt', 'corret', 'indign', 'consumidor', 'compr', 'item', 'tamanh', 'casal', 'voc', 'mand', 'tamanh', 'quenn', 'not', 'fiscal', 'tamanh', 'produt', 'outr', 'cad', 'conferent']"
positive,"['boa', 'qualidad', 'acab', 'otim', 'lind', 'tamanh', 'perfeit', 'tou', 'satisfeit', 'produt']"
negative,"['loj', 'entreg', 'rapid', 'bem', 'embal', 'recom', 'loj', 'mas', 'nã', 'produt']"
positive,"['gost', 'satisfeit']"
positive,"['tud', 'cert', 'entreg', 'praz', 'produt', 'qualidad', 'embalag', 'violaçã', 'excelent']"
negative,"['quer', 'produt']"
positive,"['sempr', 'compr', 'lannist', 'nunc', 'problem', 'entreg', 'sempr', 'antes', 'praz']"
positive,"['bom', 'produt', 'recom']"
3,"['entreg', 'praz', 'combin']"
positive,"['ame', 'sup', 'recom']"
positive,"['tud', 'dentr', 'esper']"
positive,"['cheg', 'certinh']"
positive,"['ótim', 'produt', 'entreg', 'antes', 'praz']"
positive,"['sup', 'bonit', 'dúv', 'recom', 'pois', 'ador', 'pendent', 'bem', 'grand']"
positive,"['másc', 'excelent', 'deix', 'cabel', 'maci']"
positive,"['mobil', 'bem', 'feit', 'ador']"
negative,"['nã', 'respond', 'mails', 'problem', 'entreg', 'nem', 'der', 'muit', 'satisf', 'nem', 'importanc']"
positive,"['produt', 'excelent', 'melhor', 'esper', 'cheg', 'antes', 'praz', 'tud', 'cert']"
positive,"['entreg', 'sup', 'ráp', 'produt', 'conform', 'descriçã']"
negative,"['avali', 'nã', 'receb', 'produt']"
positive,"['produt', 'funcion', 'bem', 'pouc', 'dur', 'botõ', 'demor', 'entreg', 'final', 'ano', 'mas', 'compr', 'outr', 'produt', 'entreg', 'qualidad', 'bons']"
positive,"['relógi', 'lind', 'entreg', 'antes', 'praz']"
positive,"['tud', 'certinh', 'cheg', 'praz']"
positive,"['tir', 'atras', 'gost', 'produt']"
negative,"['aind', 'nã', 'receb', 'mercador', 'par', 'unidad', 'tratament', 'cajam', 'sp', 'desd', 'dia', 'dev', 'proced']"
positive,"['mt', 'bom']"
positive,"['tud', 'metragens', 'vem', 'descriçã', 'bom', 'produt', 'cor', 'bem', 'realist', 'vem', 'fot', 'produt']"
positive,"['entreg', 'sup', 'ráp', 'vei', 'bem', 'antes', 'praz', 'estipul', 'produt', 'maravilh', 'atend', 'tod', 'expect', 'sup', 'aprov', 'baby', 'val']"
negative,"['nã', 'just', 'nã', 'recomend', 'loj', 'pois', 'nã', 'receb', 'produt', 'pois', 'correi', 'nã', 'entreg', 'talvez', 'interess', 'loj', 'utiliz', 'outr', 'transport']"
negative,"['compr', 'kit', 'produt', 'entreg', 'apen', 'propagand', 'engan']"
positive,"['val', 'pen', 'ráp', 'entreg']"
positive,"['receb', 'antes', 'praz', 'produt', 'vei', 'conform', 'esper']"
positive,"['produt', 'molfix', 'ótim', 'compr', 'diret', 'loj', 'loj', 'american', 'excelent']"
3,"['produt', 'cheg', 'parec', 'bom', 'mas', 'por', 'fot', 'anúnci', 'mostr', 'seis', 'pent', 'vir', 'nenhum', 'part', 'diz', 'fot', 'mer', 'ilustr', 'vi', 'outr', 'anúnci', 'm']"
positive,"['entreg', 'ráp', 'produt', 'conform', 'esper']"
positive,"['demor', 'pouc', 'cheg']"
positive,"['quadr', 'lind', 'ame']"
negative,"['produt', 'defeit', 'tamanh', 'lad', 'maior', 'outr', 'costur', 'errad', 'tamanh']"
positive,['bom']
3,"['ráp', 'entreg']"
3,"['tud', 'praz', 'bem', 'embal', 'perfeit', 'estad']"
positive,"['ped', 'cheg', 'antes', 'praz', 'determin', 'ráp']"
positive,"['bem', 'ráp', 'entreg']"
3,"['pulseir', 'camurc']"
positive,"['experient', 'loj', 'sid', 'satisfatór', 'produt', 'qualidad', 'entreg', 'praz', 'recom', 'd', 'dois']"
positive,"['receb', 'mercador', 'praz', 'corret']"
positive,"['loj', 'excelent', 'reput', 'produt', 'cheg', 'praz', 'perfeit', 'estad', 'recom', 'tod']"
negative,"['pagu', 'produt', 'anunci', 'receb', 'outr']"
positive,"['produt', 'lind', 'super', 'expect', 'tamanh', 'maravilh']"
positive,"['targaryen', 'entreg', 'bem', 'antes', 'praz', 'produt', 'aind', 'nã', 'vi', 'mand', 'entreg', 'cas', 'mã']"
negative,"['receb', 'produt', 'diferent', 'anunc', 'compr']"
negative,"['demor', 'nao', 'prest', 'atençã', 'hor', 'compr', 'pq', 'sempr', 'entreg', 'pouc', 'dias']"
positive,"['produt', 'cheg', 'men', 'hor']"
positive,"['entreg', 'cheg', 'bem', 'antes', 'praz', 'parabéns', 'agil']"
